HWMC,U_CODE
阿咖酚散/重庆科瑞制药（集团）有限公司/267001,1070304010000000000
阿里山椒盐香瓜子200克/袋,1030111070000000000
统一冰糖雪梨2L,1030307020000000000
更换过桥吊耳,2020000000000000000
怡丽新素肌感棉柔纤巧日用235mm10片,1060105040000000000
红色绝缘柱/47904-59,1070601100000000000
藤黄健骨丸\170316\吉林省银河,1070304010000000000
咳特灵胶囊（套盒\170203\广东惠州,1070304080000000000
右一级脚踏板下装饰罩,1090310019900000000
杰士派强力发蜡.,1070223030000000000
三本细柔磨砂洗脸扑（2个装）,1060512110000000000
Baird-Parker琼脂基础（海博）,1070307100000000000
HP PVC 直管（4米/支）,1070601030000000000
甘源牌 坚果炒货 瓜子仁 肉松味 坚果炒货零食特产葵花籽仁 285g/袋,1030111070000000000
宏碁(acer)A315-31-C9ZN 15.6寸笔记本 NNX.,1090509010000000000
双水室膨胀水箱,1090310019900000000
不锈钢管道改造安装工程,3050200000000000000
临泉县2015年危桥改造民生工程（第二批）,3050100000000000000
控制箱 3003792454,1090408060000000000
*交通运输设备*纳克金极能 4L,1090310019900000000
唐山德龙 Q195 2.5*335 热带,1080207050000000000
宝马汽车LBV5S3104HSN68328,1090305010300000000
130g弹性亮泽啫喱水,1070223030000000000
下围板  (售后),1090310019900000000
11574820电气产品DZ47SLEN1C63,1090407020000000000
流苏短款女钱包蓝色,1040305010000000000
炫威（XRV）★LVHRU1848H6066628,1090305010200000000
海龙牌高强瓦楞纸卷筒成品130克,1060102040000000000
运输服务576700,3010102020100000000
09840713电气产品M363S40A300,1090407020000000000
10967832电气产品CDM1100M204,1090407020000000000
运输服务428294,3010102020100000000
贝加拉酒庄加本内苏维干红葡萄酒,1030305000000000000
美孚涡轮及循环油,1070101070000000000
章华蚕丝蚕白弹力素(弹力拉丝),1070223030000000000
龙胆-标准物质,1070214010000000000
运输服务757154,3010102020100000000
喷气筘齿片/75,1090228180000000000
冲击钻头?12x90x150mm,1080403010000000000
钢制门（双开）,1080402010000000000
BSA TBS缓冲系统封闭液(干粉),1070307100000000000
高网杂色,1070209010000000000
11962898电气产品CDM3100,1090407020000000000
密封圈带,1070506010000000000
1.5kg超能植翠洗衣液+1.5kg,1070222020000000000
TB103碎焦大倾角胶带机,1090114010000000000
合金涂层六刃铰刀,1080403010000000000
曲轴半圆键,1090102060000000000
20克*16枚*12包软面包-香橙味,1030201020000000000
阜阳高速.时代城地块五桩基工程,3050100000000000000
风琴TV*7 21#（日本）100PCS,1090230010000000000
*石油制品*壳牌佳度S1,1070101070000000000
风窗洗涤泵总成,1090310019900000000
气动离合器110T（2017.11.20）,1090124060000000000
运输服务422449,3010102020100000000
"T.501159010035调湿板滑块/HIPS,非阻燃,浅灰色S22019/UL-BCD590WE-D/RoHS x 1",1070601990000000000
水气联动阀 10DH20D_07-RK,1080499000000000000
10859028电气产品CDM1100L1003,1090407020000000000
仙维娜橄榄精华露 .,1070223020000000000
九阳电压力煲JYY-50YJ9,1090417010000000000
运输服务577472,3010102020100000000
中通道减震垫合格证,1060201990000000000
加加珍鲜老抽500ml,1030206020000000000
运输服务830532,3010102020100000000
运输服务709514,3010102020100000000
果子町圆道酵素饼干芒果,1030201030000000000
13356654电气产品CDBKN2C40,1090407020000000000
型号标记 KFR-50GFNDc-A3/905195R/60222845,1060105070000000000
登高证,1040109030000000000
垫环槽卡尺,1090604050000000000
带皮白条B(去后段),1030107010100000000
C35尖泡 220V2W 27K E14 全周光全玻璃灯丝灯 1彩百外,1090424010000000000
KFR-35GW/(35583)FNAa-A2(含管),1090415010000000000
盒装茶叶,1010116010000000000
运输服务783966,3010102020100000000
10094223电气产品DZ47SN2C63,1090407020000000000
车定子铁心 CGDD201707100046 2017-5-28,1090402040000000000
57-70g 75um蓝色离型膜,1070601010200000000
10094740电气产品W316N123DH2AU,1090407020000000000
EDT9010/3蓝色 LED护眼台灯,1090424010000000000
酒石酸美托洛尔片（倍他乐克）阿斯利康1609A11,1070302050000000000
无铅锡膏 WTO-LF5000A,1070221010000000000
小云朵长袖系列对襟上衣1:2岁/粉绿(袖子位）,1040201240000000000
多力葵花花生油,1030105010400000000
13609202电气产品W316N163FH3A3,1090407020000000000
软芯屏蔽控制电缆 KVVRP 450/750,1090409990000000000
华北钙铁锌葡萄糖,1030208990000000000
【荣事达】空气加湿器D20130005,1090415020000000000
3M236U圆型砂纸400#,1080128030000000000
水溶肥二期装置厂房、钢结构及管道防腐等工程,3050100000000000000
二氧化钾(易制爆) 96.5%,1070214010000000000
晨光标朗耳机幻雾系列面条线入耳式ADG97981,1090519060000000000
运输服务815252,3010102020100000000
热轧酸洗卷M510L-P,1080207080000000000
形象体验,1050201010000000000
多芬沁凉水润清爽沐浴乳,1070223010000000000
博世角磨机GWS6-100,1090132020000000000
A630-002A盖板装配,1090310019900000000
花简甜心婴儿湿纸巾,1060105040000000000
活动切刀,1080403030000000000
M3消费台式机主要部件2年保修服务-保外升级,1090509020000000000
艾美特(Airmate)SW113BR直流变频遥控台立扇/电风扇,1090416010000000000
13525261电气产品M3630F4003300,1090407020000000000
加工椭圆封头SB409 N08810,2010500000000000000
脑乐静,1070304070000000000
玻璃减薄加工费,2010500000000000000
加重型管钳,1080404030000000000
平缝车圆头机针,1090230010000000000
Finnpipette F3 10-100 μl 单道可变量程移液器,1090242130000000000
三维鱼肝油乳,1070302130000000000
七彩直柄除尘器,1090249010000000000
膝控顶杆,1090230010000000000
【天猫超市】智利进口红酒 卡内奇家族珍藏赤霞珠干红750ml/瓶,1030305000000000000
探头保护套,1090616030000000000
磷酸盐耐火泥,1080126000000000000
新型GCK操作机构63-100A,1090408060000000000
鞋Azizi Poppy Nude Pink Patent,1040204010000000000
FA311离合器,1090228180000000000
防静电钢头皮鞋,1040204010000000000
网络安全软件平台系统NSSP-RG-WALL 1600-CC,1060301030200000000
清洗瓶 (BS型)500ml,1090605990000000000
银翘解毒颗粒(直立袋),1070302070000000000
SS201708300214 395412085 打磨片,1080128030000000000
吉米赛欧女装裤子,1040201990000000000
中行淮南分行西区支行照明改造工程,3050400000000000000
晶韵真空保温杯,1080115010000000000
低压开关、保护控制装置77151497,1090407020000000000
通窍鼻炎片\161011\通化颐生,1070304040000000000
L-HM长城普力E型抗磨液压油,1070101070000000000
金必氏18G愉快动物饼蔬菜味,1030201030000000000
补偿加热器W28-48,1090426030000000000
右铰链总成-后备箱盖,1090310019900000000
TB374ME002（5L）连体虹吸式坐便器（下排水300）_内销,1080121040000000000
五谷米礼品,1010101990000000000
5T行车控制柜（带遥控）,1090408060000000000
五丰 苏北大米 5kg,1030102010100000000
通窍鼻炎片\170801\通化博祥,1070304040000000000
运输服务276687,3010102020100000000
可靠加强纸尿裤大.,1060105040000000000
万用示波表,1090603040000000000
壳体铸件（毛坯)K7-A462-01A,1080414010000000000
矿用个体粉尘采样器,1090607020000000000
"色母 RoHS MB018 白色,S1022 ABS",1070602010000000000
顶衬饰板总成*浅欧,1090310019900000000
空调管压力开关,1090310019900000000
磷酸铁锂体系Pack 组装电芯,1090413020400000000
更换钢丝绳,1080412010000000000
100018653潘婷乳液修复洗发露750毫升,1070223010000000000
50260201F188黄板箱445217-02-001955*778*1825双瓦有,1060105010000000000
1000g白猫超浓缩洗衣液,1070222020000000000
蜗壳(下)(亮白)/26909400021,1090421010000000000
直梯 AH1701630 17G015256,1090115010000000000
欧莱雅清润葡萄籽 全日特润霜50ml,1070223020000000000
运输服务483025,3010102020100000000
个人购房借款、担保合同,1060201990000000000
润之家高筋特精粉,1030101010000000000
不锈钢管牙,1080207120000000000
金龙鱼爽滑鸡蛋挂面500G*20(筒膜)-3.0,1030203010000000000
秋艳衬衫,1040201080000000000
佳洁士炫白薄荷牙膏,1070224010000000000
P050041 纪梵希洁肤卸妆精华露,1070223020000000000
抗划白面,1070208010000000000
运输服务687192,3010102020100000000
12485262电气产品CDB6S2C40,1090407020000000000
儿童座椅下外安装支架总成(江福,1090310019900000000
正天丸\1701020H\华润三九医药,1070304010000000000
公牛GN-U303H（3-1.5）插座,1090407030000000000
LC380-LK-S带刀车电动集尘装置,1090230010000000000
运输服务790368,3010102020100000000
空压机保养,1090118000000000000
马路大扫把,1060512040000000000
维士十字休闲电脑公文包,1040303020000000000
乐视高清液晶电视,1090522010000000000
倍他米松片\161126203\辰欣药业,1070302050000000000
天加洁净天花机,1090131040000000000
香港小人12P外箱15A(10139639),1060105010000000000
视频光端机（8口）,1090501010000000000
纸箱冰醇500ml*12瓶（扬州/马鞍山两厂址）,1060105010000000000
高强度刀片,1080403030000000000
砂轮 IG 3.8*6.2*1/M2,1080128010000000000
PE珠光深绿色母粒,1070602010000000000
菲沐（FAMOR）M360 无线办公鼠标 白色,1090512990000000000
后刹车皮卡夹,1090310019900000000
投料原始记录,1060201990000000000
开塞露（含甘油\170920\天津金虹,1070302140000000000
广博（GuangBo）WJ6155PP长押夹+板夹/文件夹A4（蓝色）单只装,1060105020000000000
白马消痛贴,1070304060000000000
左轮罩外板（G）,1090310019900000000
能效标识 5020060110J1 100g双面覆膜铜版纸 98*210,1060201990000000000
志高（CHIGO）ZD-1898 电水壶 304不锈钢 电,1090417030000000000
转向开关JK362L,1090310019900000000
4500170206 钢板,1080207070000000000
101 2B 中华牌绘图铅笔,1060402010300000000
"冷冻室门体总成无图号塞纳星河GA000428201冷冻发泡门体OEM,BCD-450对开门(平",1090421020000000000
插齿刀25360-383,1080403010000000000
真爱“步步生莲”和田羊脂白玉首饰套组-QS,1060509010000000000
13049026电气产品M92R100TM3300M,1090407020000000000
内盒0-3142,1060105010000000000
09861551电气产品M3250S2503200,1090407020000000000
液压搭接型接续管(钢芯铝绞线用),1090407040000000000
701脱水防锈油,1070101070000000000
贝亲孕产妇产褥期护理垫4片装90*60,1060105040000000000
立邦外墙封闭底漆NP-Z022,1070208010000000000
ALD-DJ-DP115数控刀片,1080403010000000000
昆仑L-HM68抗磨液压油(高压) 170kg/钢桶,1070101070000000000
三爪头,1090109000000000000
艾力绅（ELYSION）★LVHRR8886H5016264,1090305010400000000
龙士达单吸皂合,1070601120000000000
理光 SP 6330HC 墨粉(EDP：406652) 12000页 黑色 （适,1090512990000000000
雷凌混合动力轿车(LVGBY80E1HG065838),1090305010300000000
百蕊片,1070304040000000000
舒肤柠檬香皂,1070222010000000000
轴承6314/C3Z1,1090123010000000000
魔豆哩咕17秋打底裤7173900357灰蓝90,1040201240000000000
裸架装二线白玻ZHJ8mmp,1080110010000000000
垃圾袋2,1070601060000000000
九阳榨汁机JYZ-E16,1090417050000000000
90.M0168B-1.5*2.0,1050201060000000000
轴用卡圈,1080414010000000000
棉花糖 柠檬口味_80g*20,1030202010000000000
胡芦巴,1070303010000000000
*建筑服务*树木清障工程款,3050100000000000000
湾仔码头虾仁玉米水饺,1030203020000000000
0.55千瓦振动电机修理,2020000000000000000
手电钻_GBM13RE,1090132020000000000
CR12光板,1090327010000000000
港莎6S:55603男士螺纹背心,1040201020000000000
"螺栓GB/T5782,M16*55,8.8,热浸锌",1080414010000000000
53度黔酒一号-手工私藏鉴品500ml,1030302000000000000
500ml恒顺圆瓶宴会香醋（01669）,1030206030000000000
12.5 胶带,1070504020000000000
澳猫珍藏西拉干红葡萄酒（新高款）,1030305000000000000
42度西凤酒酒海陈藏（5）（品鉴酒）,1030302000000000000
芜琼花 小蜗牛儿童牙刷3段（6岁以上）,1060512020000000000
运输服务838570,3010102020100000000
侧固式铣刀杆,1080403010000000000
上好佳40克番茄味薯片,1030201040000000000
草原清境巴洛克割绒提花浴巾-绿色,1040106020000000000
运输服务606369,3010102020100000000
红印台,1060401110000000000
低压电器GW3-2000M/3P-2000A D1 AC220V,1090407020000000000
精密压表,1090602020000000000
伊莱克斯冰箱EME220GGS,1090414010000000000
*交通运输设备*胎压传感器螺母,1090310019900000000
行李箱低频天线支架,1090310019900000000
前起升油缸/4.7M/靖江宝骊/63124401812,1090120010000000000
锐澳8度佐餐鸡尾酒（预调酒）混合,1030306000000000000
黄心柚子,1010115010300000000
硝苯地平缓释片II\170401\迪沙药业,1070302050000000000
副驾驶靠背骨架总成（长）（平）,1090310019900000000
WNS4-1.25-YQ一体式蒸汽锅炉及其附属设备、阀门、管道等安装及配套辅机的供货安装,3050200000000000000
沃隆1050g妈妈每日坚果,1030111070000000000
"卡拉贝熊-5117A210238-北欧童话长袖对襟连衣裤-3000-F0,51",1040201240000000000
（基药）复方氨酚烷胺片（新速效感冒片）,1070302050000000000
内六角-8.8级,1080414010000000000
铜钱桥儿童榨菜.P,1030110040000000000
小儿氨酚黄那敏颗粒\170410\河北金砖,1070302070000000000
仪表板中控面板总成,1090310019900000000
森田胜肽提升面膜J4,1070223010000000000
运输服务486634,3010102020100000000
直梯AH1602638 16G023071 7/7-运输费,1090115010000000000
聚合物防水涂料粉料,1070208010000000000
华为P10全网通4＋64G,1090505010000000000
双V10下模,1090211070000000000
SS201703290363 396212058 径向耐震压力表,1090602020000000000
镀锌加厚平垫垫圈,1080414010000000000
石英氧气燃烧瓶,1080112020000000000
3132大红粉(百合),1070210020000000000
自流浇注料,1080126000000000000
轮胎12R22.5-16 M778,1070501020000000000
16NO：495光缆工程10,3050100000000000000
玉米软糖/散装20205401纸箱,1060105010000000000
官亭中心校电力工程,3050100000000000000
戴尔14UR-3205笔记本,1090509010000000000
09669070电气产品CDM3L125,1090407020000000000
灭菌注射用水\17052201\JXDFZYYXGS,1070302030000000000
齐心(Comix) A4 10个装强力加厚型抽杆夹/文件夹/报告夹/拉杆夹 蓝色 办公文具 Q310,1060105020000000000
09681508电气产品CDBKN3C50,1090407020000000000
耐火阻燃C计算机信号电缆 NH-ZC-DJFPFP,1090409040000000000
MT换档机构手柄及皮套总成(备),1090310019900000000
弯钢中空玻璃,1080110029900000000
泾县站岗位作业指导书,1060201990000000000
1.8L海皇牌老抽王酱油,1030206020000000000
森田玻尿酸保湿面膜J4,1070223010000000000
华力链块,1080427000000000000
雀巢咖啡卡布奇诺咖啡+香浓可可粉5条,1030307060000000000
